Street_ID,Day_Night,Traffic_Count,Traffic_Density,Traffic_Speed,Ambient_Light_lux,Weather,Energy_Consumption_kWh,Power_State,Dim_Level,Latitude,Longitude,Special_Event,Holiday_Weekend,Hour,Day,Month,Cluster
3,Day,177,40.66397346,24.5260915,82.08764198,Clear,0.45,1,100,40.85274471,-74.0591423,1,1,8,13,1,0
6,Day,153,48.21613521,52.95392091,27.35253543,Rainy,0.0,0,0,40.53830301,-74.10561046,0,1,21,20,1,2
1,Day,296,57.09524294,56.40592543,48.82732756,Rainy,0.0,0,0,40.61609914,-73.95422717,1,0,22,4,1,0
6,Night,279,14.7050012,56.32900938,85.26351789,Rainy,0.0,0,0,40.80377877,-73.93960085,0,0,4,1,1,1
2,Night,78,37.09332814,51.43220329,267.0938795,Rainy,0.55,1,50,40.72492928,-73.85165312,1,0,9,10,1,0
6,Night,205,24.24100005,58.24555407,206.3494006,Rainy,0.0,0,100,40.86071582,-74.16878133,1,1,22,16,1,0
6,Day,139,56.34012467,50.18067329,181.9529959,Cloudy,0.44,1,25,40.82366237,-73.83807661,0,1,14,13,1,2
1,Day,240,17.26504752,20.15674404,104.7584853,Cloudy,0.56,1,100,40.60997924,-73.79778575,0,0,12,22,1,1
3,Night,188,20.62669561,59.38042896,321.048794,Rainy,0.0,0,100,40.53074504,-74.04096398,0,0,5,5,1,1
1,Day,104,22.29806872,21.65015756,72.3682681,Cloudy,0.0,0,100,40.5335192,-73.86448868,0,1,5,15,1,2
5,Night,181,28.19490432,58.68557567,211.8198644,Rainy,0.0,0,100,40.58152348,-74.04817547,0,0,23,16,1,1
4,Day,138,13.5981673,42.1842184,279.5241427,Cloudy,0.0,0,75,40.62983676,-74.02192919,0,0,0,1,1,1
1,Night,117,12.09251707,44.43398535,19.90625649,Cloudy,0.13,1,75,40.74260888,-73.91031447,1,0,7,20,1,0
3,Day,284,47.97693074,34.4874735,98.81907881,Cloudy,0.43,1,0,40.56874807,-73.75748372,1,1,9,6,1,0
1,Night,72,51.49637127,30.77820316,202.7415295,Cloudy,0.36,1,0,40.79486468,-73.74233724,0,0,6,3,1,1
6,Night,102,22.29996198,33.90559555,91.65590142,Cloudy,0.24,1,50,40.71251303,-73.93911195,1,1,0,3,1,0
3,Day,217,44.45030574,57.44577475,145.0528716,Clear,0.0,0,25,40.77169588,-74.10529508,0,0,19,3,1,1
5,Day,50,58.39694314,24.71704852,51.32705944,Clear,0.12,1,75,40.64805729,-73.88180209,0,1,9,19,1,2
4,Night,141,13.83599548,28.67269944,133.826698,Rainy,0.51,1,100,40.58990615,-73.71659459,1,0,9,19,1,0
6,Night,157,28.81520958,46.26073212,108.2718375,Rainy,0.33,1,50,40.72052522,-74.04251897,0,1,6,2,1,2
6,Night,152,26.5525034,31.55187486,296.8857096,Cloudy,1.04,1,100,40.60123575,-73.9140348,1,1,16,24,1,0
1,Day,67,18.49701793,59.26301125,82.31721115,Rainy,0.2,1,75,40.72175962,-74.08065938,0,1,18,17,1,2
5,Night,150,27.80043671,45.27822285,286.8409,Rainy,0.65,1,75,40.59654757,-73.81548926,0,0,10,1,1,1
10,Night,165,36.92933227,24.75622553,95.17402781,Rainy,0.26,1,0,40.73062783,-73.96428042,1,0,2,16,1,0
8,Day,53,15.79937713,38.55392943,344.5632812,Rainy,0.0,0,0,40.82055015,-73.99440902,0,1,23,13,1,2
9,Day,87,50.00422203,46.32237541,243.4910541,Rainy,0.81,1,100,40.8292067,-73.93810341,0,0,19,12,1,1
2,Night,184,43.93949558,39.51674566,52.94037963,Clear,0.0,0,100,40.78394194,-73.77291481,1,1,20,11,1,0
2,Night,196,38.10827078,23.49812034,336.7730915,Rainy,0.77,1,50,40.65838162,-74.01818014,1,0,12,20,1,0
8,Night,68,28.11397458,40.48236771,287.7256827,Cloudy,0.56,1,75,40.64796577,-73.8487995,0,1,0,8,1,2
1,Night,121,32.79119087,23.86949057,257.0716063,Rainy,0.0,0,50,40.7961509,-74.00419759,1,1,19,16,1,0
2,Night,223,27.05601895,29.43472105,32.53613864,Rainy,0.0,0,50,40.56316879,-74.06769689,0,1,17,5,1,2
9,Day,139,47.47996077,54.86675112,35.52152899,Cloudy,0.0,0,100,40.55368536,-73.80657619,1,0,3,29,1,0
3,Day,115,47.81929386,40.33001083,336.9190949,Clear,1.1,1,100,40.74853039,-73.84656272,0,1,0,21,1,2
5,Night,182,46.27631656,43.75390204,145.2316134,Clear,0.0,0,75,40.83503937,-74.15738456,1,0,8,6,1,0
2,Day,207,38.67322318,37.35829276,91.11886704,Cloudy,0.0,0,50,40.54404242,-73.77248639,0,0,18,26,1,1
1,Night,190,25.46418702,35.4754126,248.2266807,Rainy,0.57,1,0,40.70812788,-73.90823871,0,0,21,25,1,1
4,Day,144,58.15490743,28.23364407,160.1551039,Clear,0.0,0,100,40.69127844,-74.10475061,1,1,13,10,1,0
3,Night,89,12.12141299,51.18164697,66.19759254,Clear,0.0,0,50,40.53555382,-74.07186703,1,1,16,14,1,0
2,Night,209,56.62803524,21.65861284,122.7666675,Cloudy,0.33,1,50,40.62989233,-73.97067909,0,0,8,21,1,1
3,Day,159,51.45858699,28.97731388,70.08371882,Rainy,0.0,0,25,40.8450436,-73.81715262,0,1,1,30,1,2
7,Night,286,48.55925666,30.69784452,128.4617566,Cloudy,0.0,0,50,40.70561085,-73.78611797,0,1,14,4,1,2
10,Day,105,12.7992768,56.08389502,199.992534,Rainy,0.44,1,50,40.88164169,-74.14006371,1,1,11,22,1,0
2,Night,102,58.2736306,31.81026814,339.3597981,Cloudy,0.58,1,50,40.51109267,-74.0455404,1,0,10,10,1,0
2,Night,64,57.46245896,58.58017939,183.9617736,Clear,0.39,1,25,40.89454745,-74.09150313,1,0,20,26,1,0
1,Day,210,10.70667248,25.19323652,60.58825681,Clear,0.0,0,100,40.54287441,-73.91469546,0,1,1,10,1,2
8,Night,153,13.80432713,43.46028059,203.3659764,Rainy,0.0,0,100,40.84847553,-73.83675832,1,1,12,16,1,0
9,Night,163,13.55957745,53.24544444,28.96667273,Rainy,0.31,1,100,40.8843893,-74.11659645,0,0,13,2,1,1
6,Day,272,32.30450906,51.44069915,31.59694311,Rainy,0.28,1,25,40.88368677,-74.01579579,1,1,8,16,1,0
6,Day,123,51.18226472,23.98094963,218.2554127,Cloudy,0.0,0,50,40.60790251,-74.12278204,0,1,9,24,1,2
3,Night,262,16.92468522,45.33461311,230.6832973,Clear,0.0,0,50,40.85772808,-73.73889001,0,1,7,17,1,2
7,Night,252,47.66588036,26.56154079,291.2569672,Clear,0.0,0,25,40.87183341,-73.77273595,0,0,3,13,1,1
3,Day,149,39.49545513,58.90694808,121.8462671,Clear,0.0,0,25,40.79955249,-73.73952859,1,0,15,6,1,0
3,Night,127,46.61318749,54.54598292,80.33188078,Clear,0.23,1,50,40.64983397,-73.74509923,1,1,16,3,1,0
3,Day,103,51.96820946,39.18314762,46.12772532,Rainy,0.0,0,75,40.61347126,-73.87474567,1,0,22,13,1,0
10,Night,231,59.49280848,41.25622079,213.2921734,Cloudy,0.57,1,50,40.66084071,-74.1444766,0,1,14,11,1,2
1,Day,280,39.37761053,57.83966329,178.2806449,Clear,0.55,1,50,40.89595207,-74.06468185,0,1,3,9,1,2
3,Night,66,53.98423033,45.14266497,206.7742849,Rainy,0.0,0,75,40.73301976,-74.17485847,0,1,0,30,1,2
8,Night,282,51.80587415,29.78613498,117.8281827,Cloudy,0.4,1,50,40.7182446,-73.73479614,1,0,22,18,1,0
3,Day,149,32.07946764,49.81150614,275.9091198,Rainy,0.59,1,50,40.68435307,-74.15714705,1,0,1,12,1,0
1,Night,291,35.63505324,46.62621155,219.0944729,Clear,0.0,0,25,40.87091705,-74.10664366,0,0,12,6,1,1
3,Night,283,24.91096452,22.64083082,344.2156586,Clear,0.83,1,75,40.88427467,-73.80184071,1,1,11,4,1,0
3,Day,194,43.19584843,48.55256585,270.605187,Clear,0.0,0,100,40.64620632,-73.72559777,1,0,23,2,1,0
10,Night,256,59.91751752,54.25689082,182.0957427,Cloudy,0.5,1,75,40.75026626,-74.17344416,0,0,23,7,1,1
6,Night,77,15.72871949,51.12601104,256.0923932,Rainy,0.47,1,0,40.63606555,-73.85541103,1,1,20,19,1,0
9,Day,285,21.38763041,53.2817535,18.18997218,Rainy,0.24,1,0,40.73829086,-73.80125934,0,0,9,28,1,1
6,Night,178,24.44967373,47.73247105,169.7312698,Clear,0.0,0,0,40.86722698,-73.75194698,0,1,22,21,1,2
9,Day,295,49.26637939,54.69347335,34.33299708,Clear,0.0,0,50,40.8736264,-74.01568913,0,0,15,29,1,1
7,Day,166,55.74369668,27.78367372,15.30639378,Clear,0.17,1,50,40.53995447,-74.10328239,0,0,9,20,1,1
7,Night,180,44.00011711,53.08897666,117.219569,Cloudy,0.33,1,75,40.620368,-74.02677715,1,1,2,14,1,0
6,Night,76,28.66899908,40.46182213,262.7922,Rainy,0.0,0,75,40.84317224,-74.0153418,1,0,10,20,1,0
9,Day,173,57.50882371,36.76148043,84.4546226,Cloudy,0.0,0,25,40.65195526,-73.8262842,1,0,19,6,1,0
2,Night,205,20.07633692,24.91215804,98.45070091,Rainy,0.32,1,0,40.68157284,-74.11229152,0,1,12,18,1,2
2,Day,52,58.79470511,57.52848155,150.2046663,Clear,0.45,1,100,40.89670342,-73.87598698,0,1,4,10,1,2
7,Night,181,38.58637932,38.04581401,39.21350582,Rainy,0.0,0,50,40.68373276,-74.16422332,0,0,19,25,1,1
6,Night,162,12.58893683,39.39838032,81.21699536,Rainy,0.0,0,75,40.50116079,-74.08408426,0,1,0,12,1,2
7,Night,169,10.58184446,55.73727751,239.7724861,Rainy,0.0,0,50,40.79130414,-73.71255938,0,1,18,9,1,2
10,Night,131,23.30968365,41.74399527,126.6612543,Clear,0.53,1,100,40.62665626,-73.79542492,0,0,11,10,1,1
8,Night,69,33.58738067,38.78979607,82.70381588,Clear,0.19,1,25,40.73584895,-73.87015819,1,1,6,25,1,0
1,Night,80,33.67351277,58.63863036,271.1812368,Rainy,0.47,1,0,40.81973157,-73.97327502,0,1,10,20,1,2
5,Day,195,48.74137311,33.99766799,174.0841605,Clear,0.41,1,25,40.82163188,-74.18249864,0,0,16,14,1,1
10,Day,132,33.23526919,39.93679343,347.5786447,Rainy,0.67,1,50,40.88876887,-73.84894558,0,1,10,22,1,2
2,Night,159,55.57052164,32.42093824,140.1073001,Rainy,0.34,1,0,40.68533143,-73.71722857,0,1,20,27,1,2
1,Day,136,58.76412978,44.90051812,16.91943128,Cloudy,0.12,1,50,40.51250758,-74.11285834,1,1,22,27,1,0
1,Night,61,35.51657374,37.06095383,235.6070121,Rainy,0.0,0,25,40.62653342,-73.95414101,1,0,23,1,1,0
4,Day,195,41.18760378,23.32291368,320.7941205,Clear,0.69,1,25,40.80879122,-73.95297785,1,0,13,17,1,0
6,Day,190,47.70793864,41.26250268,4.157148772,Rainy,0.18,1,0,40.76222571,-74.07200512,0,0,19,10,1,1
1,Day,161,16.80535312,59.87084415,46.24827411,Cloudy,0.0,0,25,40.51840881,-73.90759355,0,1,20,10,1,2
5,Day,148,25.01616928,24.97806183,204.6196584,Cloudy,0.41,1,75,40.71810949,-74.1070707,1,0,5,29,1,0
4,Night,234,16.90326985,28.44357426,46.61085466,Clear,0.0,0,25,40.79786824,-74.1197194,1,1,1,15,1,0
7,Day,58,57.07606241,58.51131766,174.6223083,Cloudy,0.0,0,50,40.53371804,-74.11664847,1,1,18,4,1,0
9,Night,220,58.2990602,44.47619406,148.4934576,Cloudy,0.41,1,75,40.82657103,-73.83871335,1,1,22,1,1,0
2,Night,130,41.50602808,45.44835545,67.45960429,Clear,0.0,0,50,40.5160999,-74.12648259,0,0,17,8,1,1
7,Day,136,17.93605317,28.10158005,315.5689855,Clear,0.0,0,75,40.86470587,-73.96855961,0,0,3,15,1,1
4,Night,259,52.11306062,58.8126256,287.8024368,Rainy,0.68,1,25,40.85317853,-73.97823637,0,0,2,11,1,1
2,Night,182,12.39580083,42.36550993,261.3547511,Rainy,0.86,1,100,40.54752347,-74.09375084,1,0,15,13,1,0
8,Day,130,52.63440411,59.84396946,198.95303,Cloudy,0.46,1,50,40.7934165,-74.13118797,1,0,3,24,1,0
2,Night,121,16.26170122,58.67507302,131.4492969,Clear,0.0,0,75,40.87084458,-73.89532339,0,0,17,21,1,1
5,Day,118,28.59535678,56.43717325,82.92810821,Clear,0.0,0,100,40.50755178,-73.97434922,1,1,12,9,1,0
8,Day,203,37.36421618,49.85905631,338.1440518,Cloudy,0.0,0,100,40.62686459,-73.70401501,1,0,17,24,1,0
8,Day,174,39.71235275,41.76573428,56.31929106,Clear,0.0,0,75,40.54863806,-73.96259936,1,0,2,10,1,0
9,Night,212,52.58152217,56.18355742,174.8930291,Rainy,0.48,1,25,40.55028412,-74.10067807,1,0,17,25,1,0
9,Night,92,47.6329223,38.9565822,289.3865481,Cloudy,0.88,1,100,40.73817309,-74.08723702,0,1,20,13,1,2
6,Night,187,29.77859791,23.99833432,49.49256554,Clear,0.0,0,0,40.63564984,-73.79131375,0,1,11,20,1,2
9,Day,54,49.03092952,53.62019311,83.80523903,Cloudy,0.0,0,25,40.56234438,-74.122073,0,1,23,1,1,2
9,Night,212,41.17474897,36.44812306,301.1166735,Cloudy,0.0,0,75,40.55103863,-73.85298291,1,0,21,19,1,0
10,Day,111,58.2550115,51.55177078,59.60359043,Rainy,0.0,0,0,40.73181602,-73.85366193,1,0,22,2,1,0
2,Night,81,53.62909423,48.68874271,54.12664919,Cloudy,0.0,0,100,40.88001824,-74.05585695,0,1,4,13,1,2
1,Day,95,13.97216121,22.61280193,340.0597675,Clear,0.0,0,25,40.63369017,-73.92206195,0,0,12,6,1,1
4,Day,57,20.53473589,31.4584918,178.6193196,Clear,0.34,1,50,40.7174193,-74.12305861,1,1,10,24,1,0
9,Night,294,49.6921804,35.16546473,295.7059193,Clear,0.0,0,25,40.55649197,-74.18235602,0,1,15,22,1,2
4,Day,104,40.77726054,59.70700637,133.4628021,Clear,0.0,0,75,40.82426343,-74.15511873,0,0,8,28,1,1
7,Night,90,12.78354075,26.87741563,34.46617689,Rainy,0.12,1,75,40.53463476,-73.81700592,0,0,16,14,1,1
9,Day,235,29.21703576,51.14510905,261.9424725,Rainy,0.57,1,25,40.6395937,-73.77820779,1,0,17,22,1,0
10,Night,122,25.42650349,28.2793709,101.412972,Cloudy,0.0,0,100,40.58045128,-73.77746903,1,1,19,3,1,0
5,Night,179,25.07834954,29.71354268,151.8133855,Cloudy,0.0,0,100,40.59343686,-73.88622879,0,0,15,6,1,1
10,Night,200,56.20575071,22.22274802,231.8827033,Rainy,0.0,0,75,40.83764461,-73.74673105,1,1,0,21,1,0
1,Night,60,21.72422072,49.33338473,290.0693842,Rainy,0.0,0,100,40.60035969,-73.76712316,0,1,1,15,1,2
3,Day,117,14.55301038,52.86436904,308.581621,Rainy,0.55,1,0,40.88472518,-73.93543382,1,1,16,18,1,0
8,Night,51,56.74760108,27.71590095,154.3201047,Cloudy,0.31,1,75,40.84014956,-73.78045713,1,1,23,20,1,0
2,Night,137,56.68234406,32.03712913,27.78537814,Rainy,0.17,1,25,40.53678414,-74.02301762,1,1,11,28,1,0
6,Night,105,58.01078713,26.15508849,190.1171743,Cloudy,0.62,1,100,40.6894198,-74.18123219,1,0,14,7,1,0
5,Night,247,40.4946738,46.6467774,39.08409686,Cloudy,0.0,0,75,40.59385649,-74.13770708,1,1,23,12,1,0
6,Night,159,18.04283767,59.80314277,77.14745141,Rainy,0.27,1,75,40.70770651,-73.95464762,1,0,6,3,1,0
